Student_ID,Name,Gender,Age,Department,Region,Admission_Year,Semester_GPA,Attendance_%,Clubs,Hostel,Fee_Paid,Fee_Due,Placement_Status,Internship_Company,Exam_Date,Remarks
S6026,Kruti,Male,20.0,Ece,South,2022,6.19,59.96,Coding,,50000,NA,Placed,,,NA
S6027,Vikram,female,200.0,IT,East,2020,4.82,,Music,N,65438,2000,PENDING,,2021/13/05,Good
S6028,Arjun B,male,21.0,Mech,south,2022,5.76,,Sports,,50k,NA,placed,Amazon,2021/13/05,NA
S6029,Ali,Female,22.0,Ece,south,2021,8.96,44.88,Music,N,74434,,PENDING,IBM,2023-05-12,
S6030,Rahul,Male,,MECH,East,2023,7.43,N/A,None,,86674,,Not placed,Google,2021/13/05,NA
S6031,Aisha,F,20.0,Ece,West,2019,8.81,53.92,Music,,,5000,Placed,Accenture,2021/13/05,
S6032,Kiran C,Male,200.0,MECH,nORTH,2022,9.44,N/A,,No,50k,NA,PENDING,Google,12-10-2021,Excellent
S6033,Simran,male,21.0,CIVIL,East,2019,4.09,N/A,Sports,Y,25320,0,placed,Flipkart,05/11/2022,
S6034,Zoya,Male,18.0,ECE,South,2021,8.08,85%,Music,Y,50000,2000,PENDING,Amazon,2023-05-12,
S6035,Kruti,M,21.0,cse,nORTH,2019,6.37,85%,,No,62671,5000,PENDING,Flipkart,12-10-2021,Excellent
S6036,Sneha,Female,20.0,CIVIL,South,2022,9.13,N/A,None,Y,29596,NA,Not placed,Wipro,,Excellent
S6037,Zoya,Female,20.0,cse,south,2023,8.07,85%,music,N,,NA,,Infosys,12-10-2021,avg
S6038,Aisha,female,18.0,CIVIL,nORTH,2021,6.76,,,Yes,50000,5000,PENDING,Google,,NA
S6039,Aisha,Female,22.0,cse,East,2023,4.97,85%,Coding,Yes,,10000,Not placed,,05/11/2022,Excellent
S6040,Sneha,F,22.0,IT,East,20-21,7.26,85%,,Y,20282,0,placed,TCS,2023-05-12,Good
S6041,Simran,female,200.0,Civil,West,20-21,5.53,,Sports,Yes,50000,NA,Not placed,None,,Good
S6042,Kabir,female,22.0,CSE,North,2022,5.42,N/A,music,Y,50k,,Placed,Flipkart,2023-05-12,avg
S6043,Kiran C,Female,21.0,IT,West,20-21,6.39,87.47,Drama,No,50000,,Not placed,Flipkart,12-10-2021,Good
S6044,Kiran,Male,18.0,IT,south,2020,9.75,85%,Coding,Yes,50k,10000,Not placed,Amazon,2021/13/05,Good
S6045,Arjun,F,200.0,CIVIL,West,2023,6.86,61.54,,Yes,50000,,placed,Amazon,,Poor
S6046,Joy,male,19.0,CIVIL,West,2019,7.16,N/A,Drama,Yes,,,Placed,Google,2021/13/05,
S6047,Kiran,male,20.0,Ece,West,2022,8.04,85%,None,Y,55138,,Not placed,Wipro,2021/13/05,Excellent
S6048,Priya,female,20.0,MECH,nORTH,2022,4.27,N/A,Sports,Y,50000,,Placed,,2023-05-12,
S6049,Rohan,Male,200.0,CIVIL,south,2023,6.09,,None,,,NA,Placed,TCS,2023-05-12,Good
S6050,Fatima,male,19.0,IT,South,2019,8.21,93.54,Sports,Y,,NA,,Wipro,2021/13/05,Good
S6051,Kruti,female,200.0,Civil,West,2021,9.91,79.58,Drama,No,50000,,Placed,Accenture,2023-05-12,NA
S6052,Joy,Male,18.0,MECH,West,2022,,85%,None,,50k,0,PENDING,Infosys,05/11/2022,
S6053,Kabir,Male,22.0,MECH,south,2022,5.72,N/A,music,N,,NA,,Flipkart,05/11/2022,Excellent
S6054,Kiran,Male,23.0,CIVIL,West,2022,6.5,N/A,,Y,,10000,PENDING,Wipro,05/11/2022,
S6055,Sneha,M,,CSE,South,2022,4.29,85%,None,N,85650,10000,Not placed,Amazon,2021/13/05,NA
S6056,Meera,male,20.0,CSE,South,2020,4.56,,Music,,56432,5000,placed,None,,avg
S6057,Jose,male,23.0,MECH,West,2022,6.62,,Drama,N,27312,10000,PENDING,,2023-05-12,Poor
S6058,Jose,Female,,CSE,West,2023,6.71,85%,music,Y,29918,,Not placed,Flipkart,05/11/2022,avg
S6059,Kruti,Male,23.0,it,East,2021,9.74,N/A,Music,Y,45984,5000,,Infosys,2023-05-12,avg
S6060,Vikram,Female,18.0,Mech,North,2020,9.86,92.27,,,50k,0,Not placed,Accenture,12-10-2021,
S6061,Simran,M,19.0,Mech,East,2019,6.03,N/A,music,Yes,84883,10000,Not placed,Flipkart,05/11/2022,Good
S6062,Kiran,Male,200.0,it,south,2021,8.09,N/A,None,No,32448,,PENDING,Amazon,12-10-2021,
S6063,Neha,Male,200.0,it,nORTH,2022,9.45,N/A,Drama,Y,50k,0,Placed,None,,Poor
S6064,Kabir,Male,21.0,ECE,West,2020,,N/A,music,N,50000,,PENDING,None,,Excellent
S6065,Zoya,M,,cse,south,2019,4.33,N/A,,Yes,50k,NA,PENDING,IBM,12-10-2021,Excellent
S6066,Harsh C,Male,18.0,Mech,East,2019,4.9,85%,None,Yes,50000,10000,placed,,,NA
S6067,Zoya,M,21.0,cse,East,2021,6.17,85%,Sports,,50k,5000,placed,Wipro,12-10-2021,
S6068,Rahul,M,19.0,CIVIL,East,2023,8.11,85%,Sports,N,50k,,,,12-10-2021,Excellent
S6069,Joy,female,,it,south,2019,7.82,,,,50000,0,Not placed,IBM,12-10-2021,Good
S6070,Joy,F,20.0,CIVIL,South,2021,8.51,85%,Coding,Yes,50k,0,placed,None,05/11/2022,Excellent
S6071,Neha,female,18.0,Civil,East,2022,4.96,N/A,None,No,50000,,PENDING,IBM,05/11/2022,
S6072,Rohan,Male,23.0,cse,East,2021,4.29,,music,No,,10000,PENDING,None,,Excellent
S6073,Vikram,F,21.0,it,East,2020,,85%,Drama,No,50000,2000,,Wipro,,Excellent
S6074,Kiran C,female,23.0,Mech,West,20-21,5.03,,Drama,,50000,0,placed,Google,,
S6075,Rohan,Female,18.0,Mech,south,2019,4.58,86.06,music,Yes,53714,2000,placed,Flipkart,12-10-2021,NA
S6076,Arjun,M,23.0,cse,North,20-21,9.21,,Coding,No,,5000,Placed,IBM,05/11/2022,NA
S6077,Kruti,female,19.0,Mech,East,2021,,N/A,Drama,Yes,50000,5000,placed,Amazon,12-10-2021,Poor
S6078,Joy A,M,23.0,Civil,East,2019,9.9,,music,N,97110,2000,PENDING,TCS,05/11/2022,avg
S6079,Priya B,M,,IT,nORTH,2021,7.34,,Sports,Yes,,10000,placed,TCS,2023-05-12,NA
S6080,Kiran,Female,22.0,Mech,West,2019,5.41,85%,Drama,Y,50000,,Placed,IBM,05/11/2022,Poor
S6081,Zoya,male,19.0,cse,East,20-21,5.51,68.7,None,Yes,50000,NA,Placed,Flipkart,,
S6082,Meera,Female,20.0,Mech,south,2019,5.77,54.14,None,N,50000,NA,placed,Flipkart,12-10-2021,NA
S6083,Aisha,male,20.0,Mech,North,2022,9.54,N/A,Music,,50k,10000,PENDING,None,2023-05-12,
S6084,Neha,Female,200.0,MECH,West,2021,5.55,N/A,Music,N,,,PENDING,IBM,05/11/2022,
S6085,Arjun,F,18.0,Ece,south,2022,5.01,N/A,Music,No,,0,placed,Flipkart,05/11/2022,NA
S6086,Fatima,F,,Mech,south,2021,6.19,97.91,Music,N,36174,2000,,TCS,,Poor
S6087,Rohan,Female,200.0,Ece,North,2022,8.64,,music,Y,50k,NA,Placed,TCS,2023-05-12,Excellent
S6088,Vikram,male,20.0,ECE,nORTH,2019,7.79,N/A,None,No,50k,5000,,Amazon,,Poor
S6089,Amit,Male,19.0,MECH,south,2022,6.25,,Coding,No,79367,2000,,Infosys,05/11/2022,Poor
S6090,Kruti,Male,20.0,Mech,south,2022,6.11,85%,Coding,No,50k,5000,Placed,Amazon,,avg
S6091,Arjun A,M,,MECH,south,2021,6.11,85%,Coding,No,50k,NA,PENDING,Accenture,2021/13/05,NA
S6092,Rahul B,Female,22.0,cse,south,2019,5.29,N/A,Music,No,22926,5000,PENDING,None,12-10-2021,avg
S6093,Kabir,M,,CIVIL,south,2020,5.53,59.28,Music,No,,,placed,Infosys,05/11/2022,
S6094,Jose,male,200.0,Mech,nORTH,2023,7.28,85%,music,No,50000,0,placed,IBM,2023-05-12,Good
S6095,Simran,F,19.0,CIVIL,south,2022,7.56,85%,None,No,50k,10000,Not placed,Infosys,2021/13/05,
S6096,Amit,male,22.0,IT,North,2022,9.81,49.88,Music,Yes,50k,10000,Not placed,,05/11/2022,
S6097,Neha,Female,23.0,Ece,South,2022,7.8,,Coding,Yes,48097,10000,PENDING,Accenture,2021/13/05,Good
S6098,Kabir,female,200.0,CSE,West,2022,4.78,N/A,Coding,Yes,90209,0,PENDING,Wipro,2023-05-12,avg
S6099,Kabir,Male,,Mech,nORTH,2019,8.93,,Music,Y,,10000,PENDING,Google,2023-05-12,
S6100,Kabir,male,21.0,MECH,south,2023,4.02,N/A,Drama,,50000,NA,Placed,Amazon,,Poor
S6101,Vikram,Male,200.0,it,nORTH,2023,4.61,N/A,None,Yes,50k,2000,Placed,TCS,05/11/2022,Good
S6102,Kiran,F,23.0,MECH,East,2022,8.74,86.9,Drama,,,NA,,Flipkart,12-10-2021,
S6103,Harsh,Female,23.0,CSE,south,2022,5.75,,Sports,Yes,90119,2000,,Amazon,2023-05-12,Poor
S6104,Aisha,Female,19.0,CSE,south,2021,6.75,57.77,Coding,Y,50000,5000,Not placed,IBM,12-10-2021,Excellent
S6105,Amit,male,,Ece,North,2022,4.63,N/A,Music,Yes,50000,10000,Not placed,Google,05/11/2022,
S6106,Neha,M,200.0,Civil,south,2020,8.61,59.18,Music,N,,2000,,Amazon,05/11/2022,
S6107,Fatima C,Female,22.0,CIVIL,South,2023,8.43,85%,,N,35045,5000,,TCS,12-10-2021,Good
S6108,Kruti,female,,IT,nORTH,2022,9.22,,Drama,Yes,50000,2000,PENDING,Wipro,12-10-2021,Good
S6109,Ali,M,19.0,ECE,South,2022,6.1,85%,Sports,No,,10000,,Flipkart,12-10-2021,Excellent
S6110,Arjun A,Male,200.0,CIVIL,South,2022,8.86,85%,Drama,Y,41069,NA,Placed,Infosys,05/11/2022,avg
S6111,Amit,Male,18.0,Ece,North,20-21,6.61,82.34,music,N,49457,2000,Placed,Wipro,05/11/2022,Good
S6112,Fatima,M,23.0,MECH,West,20-21,8.64,N/A,Coding,N,50k,2000,Not placed,None,12-10-2021,Good
S6113,Harsh,M,21.0,IT,North,2023,5.68,85%,Drama,Yes,,5000,placed,Infosys,,Good
S6114,Kruti,Female,,it,East,2022,9.24,N/A,,,,,PENDING,,2021/13/05,Excellent
S6115,Simran,Female,23.0,Mech,South,2022,6.26,85%,None,N,50000,,Not placed,TCS,2023-05-12,Poor
S6116,Kiran,M,200.0,cse,East,2022,7.45,85%,Drama,Yes,,NA,Placed,Flipkart,2021/13/05,Poor
S6117,Rohan,Male,200.0,Mech,South,2019,8.76,89.09,Sports,Y,50000,0,PENDING,None,05/11/2022,avg
S6118,Fatima,Female,23.0,IT,North,2021,5.73,N/A,,No,70660,,,Accenture,2023-05-12,Excellent
S6119,Kabir,F,19.0,Civil,West,2022,6.13,,Sports,Y,50000,2000,PENDING,IBM,,Good
S6120,Arjun A,Female,22.0,Mech,nORTH,2020,6.47,84.65,Sports,Y,50000,10000,,Accenture,12-10-2021,Poor
S6121,Aisha,female,21.0,Ece,East,2019,7.3,,Drama,Yes,39302,NA,placed,,,Excellent
S6122,Rahul,male,20.0,it,nORTH,2019,6.37,N/A,,,50000,0,Placed,IBM,2021/13/05,Excellent
S6123,Vikram,F,22.0,CIVIL,nORTH,2019,4.99,85%,Music,N,99510,0,Not placed,Accenture,2023-05-12,Excellent
S6124,Aisha,Male,22.0,MECH,South,2021,5.57,N/A,Drama,,59523,2000,Not placed,IBM,2023-05-12,NA
S6125,Neha C,female,23.0,Ece,West,2019,5.18,,music,N,92834,,PENDING,Flipkart,2023-05-12,NA
S6126,Simran,male,23.0,CSE,North,2020,4.27,N/A,Coding,,75969,,Placed,Amazon,05/11/2022,avg
S6127,Aisha,female,21.0,CSE,North,2022,4.99,N/A,music,Y,50k,2000,Placed,None,2021/13/05,Good
S6128,Simran,M,23.0,Civil,nORTH,20-21,9.38,85%,,Y,50039,,Not placed,None,05/11/2022,avg
S6129,Rohan,F,19.0,MECH,nORTH,2023,5.23,40.56,,N,,10000,placed,None,,
S6130,Amit,M,20.0,CIVIL,south,2023,8.99,82.15,music,No,47340,NA,placed,None,12-10-2021,Good
S6131,Joy,F,18.0,MECH,East,20-21,4.3,,music,No,50000,0,Not placed,Google,2023-05-12,avg
S6132,Rohan,F,23.0,Civil,south,2021,6.43,,music,Yes,90124,0,Placed,Wipro,,NA
S6133,Rohan,M,200.0,Mech,south,2023,7.46,78.25,Coding,No,61215,0,,Amazon,,
S6134,Simran,Female,200.0,IT,south,2020,9.91,50.25,,Y,,,,None,12-10-2021,Excellent
S6135,Rohan,Male,18.0,Civil,West,20-21,4.2,,,N,50000,0,placed,Wipro,2021/13/05,NA
S6136,Simran,female,18.0,cse,south,2020,7.48,85%,,N,94157,NA,PENDING,TCS,2023-05-12,
S6137,Kabir,M,20.0,Ece,south,2022,6.15,64.22,music,,95030,10000,Placed,Infosys,05/11/2022,Good
S6138,Rahul,Female,,CIVIL,south,2020,5.82,85%,Music,Y,,,,Infosys,12-10-2021,NA
S6139,Neha,Female,19.0,CSE,South,2023,9.61,46.41,Sports,No,50000,10000,Not placed,Infosys,12-10-2021,Excellent
S6140,Ali A,male,22.0,Ece,West,2019,8.36,,None,Y,50k,10000,,Wipro,2023-05-12,avg
S6141,Zoya,Male,18.0,Mech,North,2020,6.02,N/A,None,Yes,50000,NA,PENDING,None,,Poor
S6142,Meera,F,23.0,cse,South,2022,8.15,85%,,,46910,10000,Placed,None,2023-05-12,
S6143,Aisha B,male,19.0,Ece,North,2021,4.54,85%,Sports,N,,0,PENDING,,05/11/2022,
S6144,Kruti A,male,,it,North,2022,6.33,82.38,None,No,50000,NA,PENDING,Flipkart,2021/13/05,
S6145,Arjun,male,20.0,it,West,2021,7.89,85%,Coding,No,50k,0,,,2023-05-12,NA
S6146,Kruti,male,20.0,CIVIL,North,2023,5.89,,Music,No,50000,,Placed,IBM,05/11/2022,Poor
S6147,Joy,male,,IT,south,20-21,9.64,N/A,None,Yes,42719,10000,PENDING,Wipro,,NA
S6148,Kabir,female,23.0,CIVIL,East,2023,4.3,85%,None,Yes,,0,placed,Amazon,2021/13/05,avg
S6149,Amit,F,20.0,CIVIL,south,20-21,9.75,,,,,10000,Not placed,Infosys,,Good
S6150,Aisha,F,20.0,cse,south,2020,8.27,66.99,Coding,Y,,,PENDING,IBM,,NA
S6151,Kiran,Female,22.0,CIVIL,nORTH,2020,8.11,N/A,Drama,Y,50k,NA,PENDING,IBM,2021/13/05,
S6152,Kruti,Male,22.0,it,West,2023,,,music,Yes,21948,10000,,Wipro,,avg
S6153,Zoya B,female,19.0,ECE,East,2022,4.2,N/A,Coding,N,50k,2000,PENDING,Amazon,,NA
S6154,Kabir,male,23.0,cse,East,2020,8.42,N/A,,Y,50k,5000,PENDING,Infosys,2021/13/05,avg
S6155,Ali,Male,,Mech,South,2022,9.53,,Sports,Yes,50k,10000,Placed,Accenture,2021/13/05,Good
S6156,Priya,F,200.0,CIVIL,South,2022,8.2,85%,Music,,50k,NA,PENDING,Flipkart,2023-05-12,Excellent
S6157,Simran,Female,21.0,CIVIL,South,2021,7.05,82.84,,Y,50k,10000,placed,Accenture,05/11/2022,Good
S6158,Arjun,Male,20.0,Civil,south,2021,,N/A,None,Y,50k,NA,,IBM,,Good
S6159,Aisha,Male,,Mech,East,2021,8.79,,None,Yes,72597,10000,placed,TCS,05/11/2022,avg
S6160,Amit A,M,,CSE,North,2023,9.41,,Sports,No,81942,5000,PENDING,Google,,NA
S6161,Rahul,Male,18.0,Civil,West,2022,4.17,,music,No,,0,PENDING,Accenture,,Poor
S6162,Vikram,female,23.0,ECE,East,2022,,85%,Coding,No,81161,2000,PENDING,TCS,12-10-2021,
S6163,Sneha,male,18.0,MECH,South,2021,5.21,N/A,None,No,50000,2000,placed,Accenture,,avg
S6164,Simran,Male,22.0,Mech,nORTH,20-21,5.08,N/A,music,Y,51827,5000,Not placed,,05/11/2022,avg
S6165,Harsh C,F,200.0,IT,south,2021,8.73,85%,Music,Yes,,NA,Not placed,,2023-05-12,NA
S6166,Rahul,female,22.0,ECE,East,2022,6.11,N/A,Drama,,50000,0,placed,Google,2021/13/05,Excellent
S6167,Jose,Male,21.0,Mech,South,2020,6.76,85%,Sports,Y,84306,10000,PENDING,Flipkart,2021/13/05,Excellent
S6168,Arjun,F,20.0,Mech,North,2022,6.58,85%,None,N,81363,0,placed,None,2021/13/05,NA
S6169,Meera,female,23.0,it,South,2020,6.85,,None,,50000,5000,placed,Infosys,2023-05-12,avg
S6170,Kiran,M,200.0,Mech,nORTH,2020,8.36,85%,Music,No,50k,2000,placed,TCS,,NA
S6171,Vikram,female,18.0,IT,nORTH,2023,5.06,77.18,None,N,50000,2000,,,2023-05-12,Excellent
S6172,Kabir,F,21.0,CSE,South,2023,7.86,,Coding,N,50000,,Not placed,Accenture,,Poor
S6173,Fatima,male,,CIVIL,North,2023,5.73,56.68,Drama,No,,0,Not placed,Accenture,12-10-2021,avg
S6174,Fatima,male,21.0,Mech,nORTH,2022,6.47,N/A,,Y,50000,10000,Placed,Flipkart,05/11/2022,Excellent
S6175,Meera,Female,22.0,MECH,North,2020,5.57,N/A,Sports,,50k,10000,Not placed,Amazon,,Poor
S6176,Kruti,F,23.0,it,south,2022,9.98,44.93,music,Yes,,2000,,IBM,,Good
S6177,Jose,male,200.0,it,nORTH,2023,9.84,85%,Coding,Y,50000,2000,placed,Amazon,,Good
S6178,Kiran,Male,20.0,cse,East,2021,,N/A,,No,35784,0,PENDING,Amazon,05/11/2022,avg
S6179,Sneha,female,200.0,CSE,North,2019,7.49,N/A,Music,N,31968,5000,Placed,IBM,12-10-2021,Excellent
S6180,Kabir C,F,18.0,Civil,North,2020,9.87,N/A,music,,50000,,Not placed,,2021/13/05,Excellent
S6181,Rahul,F,200.0,Civil,nORTH,2022,5.63,85%,Music,Y,50k,10000,,None,2021/13/05,
S6182,Priya,Female,200.0,Ece,West,2023,4.67,85%,None,,50000,,PENDING,Accenture,12-10-2021,
S6183,Ali C,Male,23.0,MECH,East,2019,7.95,85%,Drama,N,58819,NA,PENDING,None,2021/13/05,avg
S6184,Joy,male,22.0,Mech,East,20-21,6.09,N/A,Coding,,50000,,,IBM,05/11/2022,
S6185,Priya,F,,Ece,North,20-21,5.9,,,,,0,PENDING,Amazon,05/11/2022,NA
S6186,Simran,female,200.0,it,South,20-21,8.47,62.3,None,Y,54294,10000,Placed,Accenture,2023-05-12,
S6187,Kruti,Male,19.0,Mech,South,2021,6.15,,Drama,N,50k,5000,Not placed,Flipkart,12-10-2021,Excellent
S6188,Zoya,Male,19.0,IT,East,2019,4.16,,Sports,Y,64544,NA,,None,,avg
S6189,Vikram,Male,19.0,Ece,nORTH,2022,6.88,68.63,Drama,N,80455,5000,placed,Accenture,12-10-2021,Poor
S6190,Kabir,Male,19.0,Civil,East,2019,5.44,N/A,Sports,Yes,25362,2000,Not placed,,2023-05-12,
S6191,Vikram,female,200.0,CIVIL,East,2023,6.51,,None,N,,0,Placed,Accenture,,
S6192,Jose,F,,MECH,North,2023,6.78,N/A,,N,,,PENDING,TCS,,Good
S6193,Kiran,male,21.0,IT,south,2022,6.18,67.25,music,N,,10000,,None,12-10-2021,Good
S6194,Aisha,F,19.0,Civil,East,2020,6.54,,Drama,,50k,2000,,Amazon,12-10-2021,Poor
S6195,Zoya,M,23.0,Ece,nORTH,2019,,78.14,music,N,50000,,placed,Amazon,2023-05-12,NA
S6196,Meera,male,19.0,Civil,south,2019,8.81,97.54,None,Y,50k,0,PENDING,None,2023-05-12,Excellent
S6197,Kiran,F,20.0,it,south,2023,4.7,65.86,Sports,N,76098,5000,Not placed,Wipro,2021/13/05,Poor
S6198,Ali,M,23.0,it,West,2023,7.53,81.29,Sports,N,50k,0,PENDING,IBM,12-10-2021,Excellent
S6199,Rohan,F,200.0,it,nORTH,2020,4.93,,Sports,N,30050,5000,Placed,Wipro,2021/13/05,NA
S6200,Arjun,male,23.0,MECH,south,2021,6.58,,Sports,N,50000,0,placed,TCS,12-10-2021,NA
S6201,Neha,male,18.0,Civil,nORTH,2021,5.1,,Drama,N,62148,,Placed,IBM,12-10-2021,Good
S6202,Neha,Male,20.0,IT,south,2022,8.38,N/A,Sports,Y,33283,0,Placed,Amazon,,Poor
S6203,Jose,female,22.0,Mech,South,2022,5.22,N/A,Sports,No,,0,placed,Wipro,12-10-2021,
S6204,Vikram,F,23.0,CIVIL,East,2019,6.26,N/A,Music,No,50k,2000,Placed,Amazon,2023-05-12,NA
S6205,Zoya,Female,23.0,Mech,nORTH,2021,8.58,85%,Sports,No,,NA,,TCS,05/11/2022,
S6206,Amit B,M,23.0,Mech,South,2023,4.59,,music,Yes,35323,,placed,Amazon,05/11/2022,
S6207,Aisha,female,19.0,Mech,South,2022,7.17,,music,N,97072,5000,PENDING,Infosys,12-10-2021,Excellent
S6208,Aisha,M,22.0,IT,North,2021,7.02,N/A,Music,Y,,5000,PENDING,Wipro,05/11/2022,Excellent
S6209,Aisha,F,20.0,Civil,South,2019,5.07,N/A,,No,50k,NA,Placed,None,05/11/2022,Excellent
S6210,Neha,M,19.0,MECH,West,2023,9.4,86.04,,N,,5000,Not placed,Google,05/11/2022,Good
S6211,Rohan,Male,,Civil,South,20-21,8.89,85%,Drama,N,50000,10000,Placed,TCS,2021/13/05,NA
S6212,Harsh,female,22.0,ECE,South,20-21,8.19,85%,music,N,50000,5000,Placed,IBM,,NA
S6213,Sneha,F,200.0,Civil,East,2022,8.34,N/A,Drama,N,50k,0,PENDING,Amazon,12-10-2021,Good
S6214,Kruti,Female,20.0,cse,south,20-21,,N/A,Sports,,50000,5000,placed,Flipkart,12-10-2021,
S6215,Rohan,female,20.0,cse,East,2022,6.53,N/A,Sports,,50k,5000,Placed,Wipro,2021/13/05,
S6216,Rohan,Male,19.0,it,East,2021,7.61,,None,No,85006,,Not placed,Amazon,,Poor
S6217,Kruti,male,20.0,cse,North,2020,4.0,N/A,Drama,Y,,0,PENDING,Amazon,,avg
S6218,Vikram,Female,23.0,CIVIL,South,2022,4.4,N/A,None,N,,2000,Not placed,IBM,,Good
S6219,Arjun,male,21.0,CSE,North,2019,,N/A,music,,50000,0,placed,,12-10-2021,Poor
S6220,Fatima,F,21.0,CSE,nORTH,2020,7.06,,Coding,No,50k,10000,placed,Amazon,2023-05-12,
S6221,Rahul,Female,19.0,MECH,North,2021,5.36,85%,Drama,Y,83598,10000,placed,TCS,2021/13/05,Poor
S6222,Kruti,F,,IT,nORTH,2020,9.02,85%,Coding,No,50k,0,PENDING,TCS,05/11/2022,avg
S6223,Fatima,M,22.0,CIVIL,south,2020,4.14,N/A,music,N,46839,5000,Not placed,Amazon,2021/13/05,avg
S6224,Meera B,F,200.0,Civil,North,20-21,4.04,,music,Y,69256,NA,Placed,Amazon,,Poor
S6225,Meera,Male,19.0,IT,West,2021,7.12,N/A,music,N,,2000,,Accenture,05/11/2022,Poor
S6226,Vikram,female,22.0,IT,South,2020,9.5,,Drama,No,50k,,placed,None,2023-05-12,Good
S6227,Harsh B,M,20.0,CSE,East,2019,6.88,85%,None,Yes,,10000,,None,,Excellent
S6228,Jose,male,21.0,cse,south,2019,9.74,N/A,Sports,,48611,10000,,None,2023-05-12,Good
S6229,Sneha,Female,21.0,Mech,south,2020,9.99,85%,Coding,No,97376,NA,placed,Accenture,05/11/2022,avg
S6230,Jose,female,18.0,Mech,North,2021,9.78,,music,No,,NA,,Wipro,,Excellent
S6231,Harsh,M,19.0,ECE,nORTH,2019,7.97,49.28,Sports,,50000,2000,Placed,Amazon,05/11/2022,
S6232,Aisha,Male,19.0,MECH,East,2021,4.36,N/A,Drama,No,50000,5000,Not placed,Infosys,,
S6233,Arjun,Female,21.0,CSE,North,2023,7.03,,Sports,No,,NA,PENDING,TCS,,Poor
S6234,Arjun,Female,20.0,CIVIL,South,2022,7.97,,Coding,,,10000,PENDING,TCS,12-10-2021,
S6235,Kabir,M,22.0,it,south,2020,6.57,85%,Drama,N,50k,10000,Placed,Google,12-10-2021,Good
S6236,Kruti,Male,23.0,MECH,south,2020,4.96,,Music,N,50k,NA,placed,None,2021/13/05,Good
S6237,Rohan,M,18.0,Ece,East,2020,8.91,N/A,Drama,N,50k,NA,placed,TCS,2021/13/05,Good
S6238,Sneha,Female,,IT,West,2019,7.63,59.01,Sports,,62936,NA,,,2021/13/05,avg
S6239,Aisha,Male,200.0,it,south,2022,6.01,,music,Yes,50k,,Placed,Accenture,2021/13/05,Excellent
S6240,Fatima,F,,MECH,East,2021,9.04,,Coding,Y,50000,2000,placed,,2021/13/05,
S6241,Joy,M,23.0,CSE,South,2022,9.82,99.44,Music,Y,50000,2000,placed,,,avg
S6242,Amit,F,,IT,south,2022,4.05,,Coding,N,92358,10000,,Accenture,2023-05-12,Excellent
S6243,Harsh,Male,21.0,IT,West,2019,6.73,85%,Coding,Yes,68467,5000,,Google,12-10-2021,Excellent
S6244,Harsh,M,21.0,it,nORTH,2023,9.1,51.94,,,50000,2000,PENDING,Flipkart,12-10-2021,Poor
S6245,Zoya,M,200.0,it,North,2022,4.72,85%,music,,55147,2000,placed,TCS,12-10-2021,Excellent
S6246,Simran,F,23.0,Civil,south,20-21,7.44,85%,,N,50000,10000,Not placed,Wipro,05/11/2022,
S6247,Ali,male,19.0,CIVIL,West,20-21,,85%,Music,Yes,,10000,Not placed,None,2023-05-12,Poor
S6248,Aisha,male,200.0,Mech,South,20-21,8.79,50.57,None,Yes,,NA,placed,Google,05/11/2022,avg
S6249,Rahul,male,200.0,CSE,South,2022,6.82,N/A,Coding,,50k,10000,PENDING,Google,12-10-2021,NA
S6250,Kruti,female,20.0,Civil,south,2021,6.97,66.45,,N,,0,placed,Infosys,05/11/2022,Poor
S6251,Meera,Male,20.0,IT,North,2022,6.71,,Coding,N,26605,0,PENDING,Google,2021/13/05,Good
S6252,Kabir,male,22.0,CIVIL,south,20-21,4.65,N/A,Sports,Y,,NA,PENDING,Infosys,,Good
S6253,Amit,male,,IT,East,2022,8.23,85%,music,N,77708,0,PENDING,None,2023-05-12,
S6254,Ali,female,20.0,CSE,North,2022,9.3,46.54,Coding,N,50k,10000,placed,Google,05/11/2022,Good
S6255,Aisha,Male,23.0,cse,South,2020,5.15,N/A,music,Y,50000,NA,Not placed,Amazon,12-10-2021,
S6256,Simran,Female,21.0,CSE,nORTH,2022,9.92,89.14,music,No,50k,,PENDING,Flipkart,,NA
S6257,Fatima,female,23.0,cse,West,2022,4.25,N/A,Coding,Yes,50k,5000,,IBM,05/11/2022,Poor
S6258,Aisha,M,19.0,IT,West,20-21,8.8,95.81,music,N,,NA,Placed,None,2021/13/05,avg
S6259,Arjun,F,20.0,ECE,North,2021,4.57,55.49,music,,50000,NA,Not placed,Wipro,,
S6260,Aisha,Female,19.0,IT,West,2019,9.35,,Coding,Y,54510,0,placed,Flipkart,2023-05-12,Poor
S6261,Vikram,Male,21.0,Ece,North,2020,7.78,N/A,Music,No,,,Not placed,Google,,Excellent
S6262,Simran,Female,23.0,it,East,2019,9.24,,Coding,,50000,NA,Placed,Amazon,2021/13/05,NA
S6263,Kiran,Male,22.0,MECH,North,2019,5.61,59.0,Sports,N,50000,2000,Placed,None,2021/13/05,Good
S6264,Ali,F,200.0,MECH,East,2022,8.63,N/A,,Y,,,placed,,2021/13/05,Good
S6265,Fatima,F,19.0,MECH,East,2021,8.41,72.84,Sports,No,50k,2000,,Infosys,2021/13/05,Excellent
S6266,Priya,female,23.0,it,East,2022,,N/A,Drama,,50000,2000,Placed,Wipro,12-10-2021,Good
